Municipio;2024/Jan;2024/Fev;2024/Mar;2024/Abr;2024/Mai;2024/Jun;2024/Jul;2024/Ago;2024/Set;2024/Out
421320 POMERODE;2;2;2;2;2;2;2;2;2;2
421330 PONTE ALTA;1;1;1;1;1;1;1;1;1;1
421350 PORTO BELO;-;-;-;-;-;-;-;1;1;3
421360 PORTO UNIAO;2;2;2;2;2;2;2;2;2;2
421370 POUSO REDONDO;1;1;1;1;1;1;1;1;1;1
421380 PRAIA GRANDE;2;2;2;2;2;2;2;2;2;2
421400 PRESIDENTE GETULIO;1;1;1;1;1;1;1;1;1;1
421410 PRESIDENTE NEREU;1;1;1;1;1;1;1;1;1;1
421420 QUILOMBO;4;4;4;4;4;4;4;4;4;4
421440 RIO DAS ANTAS;2;2;2;2;2;2;2;2;2;2
421450 RIO DO CAMPO;1;1;1;1;1;1;1;1;1;1
421460 RIO DO OESTE;1;1;1;1;1;1;1;1;1;1
421470 RIO DOS CEDROS;1;1;1;1;1;1;1;1;1;1
421480 RIO DO SUL;5;5;5;5;5;5;5;5;5;5
421500 RIO NEGRINHO;3;3;3;3;3;3;3;3;3;3
421530 SALETE;2;2;2;2;2;2;2;2;2;2
421550 SANTA CECILIA;2;2;2;2;2;2;2;2;2;2
421570 SANTO AMARO DA IMPERATRIZ;2;2;2;2;2;2;2;2;2;2
421580 SAO BENTO DO SUL;2;2;2;2;2;2;2;2;2;2
421610 SAO DOMINGOS;1;1;1;1;1;1;1;1;1;1
421620 SAO FRANCISCO DO SUL;2;2;2;2;2;2;2;2;2;2
421630 SAO JOAO BATISTA;3;3;3;3;3;3;3;3;3;3
421660 SAO JOSE;6;6;6;6;6;6;6;6;6;6
421690 SAO LOURENCO DO OESTE;3;3;3;3;3;3;3;3;3;3
421720 SAO MIGUEL DO OESTE;3;3;3;3;3;3;3;3;3;3
421770 SOMBRIO;1;1;1;1;1;1;1;1;1;1
421775 SUL BRASIL;2;2;2;2;2;2;2;2;2;2
421820 TIMBO;3;3;3;3;3;3;3;3;3;3
421830 TRES BARRAS;1;1;1;1;1;1;1;1;1;1
421850 TREZE TILIAS;1;1;1;1;1;1;1;1;1;1
421860 TROMBUDO CENTRAL;1;1;1;1;1;1;1;1;1;1
421870 TUBARAO;8;8;8;8;8;8;8;8;8;8
421880 TURVO;2;2;2;2;2;2;2;2;2;2
421890 URUBICI;1;1;1;1;1;1;1;1;1;1
421900 URUSSANGA;2;2;2;2;2;2;2;2;2;2
421920 VIDAL RAMOS;1;1;1;1;1;1;1;1;1;1
421930 VIDEIRA;3;3;3;3;3;3;3;3;3;3
421935 VITOR MEIRELES;1;1;1;1;1;1;1;1;1;1
421960 XAVANTINA;1;1;1;1;1;1;1;1;1;1
421970 XAXIM;1;1;1;1;1;1;1;1;1;1
421985 ZORTEA;1;1;1;1;1;1;1;1;1;1
430040 ALEGRETE;2;2;2;2;2;2;2;2;2;2
430060 ALVORADA;18;18;18;18;18;18;18;18;18;18
430064 AMETISTA DO SUL;1;1;1;1;1;1;1;1;1;1
430100 ARROIO DO MEIO;4;4;4;4;4;4;4;4;5;5
430105 ARROIO DO SAL;1;1;1;1;1;1;1;1;1;1
430110 ARROIO DOS RATOS;1;1;1;1;1;1;1;1;1;1
430130 ARROIO GRANDE;1;1;1;1;1;1;1;1;1;1
430160 BAGE;5;5;5;5;5;5;5;5;5;5
430187 BARRA DO QUARAI;1;1;1;1;1;1;1;1;1;1
430190 BARRA DO RIBEIRO;3;3;3;3;3;3;4;4;4;3
430210 BENTO GONCALVES;6;6;6;6;6;6;6;6;6;6
430235 BOM PRINCIPIO;3;3;3;3;3;3;3;3;3;3
430250 BOSSOROCA;5;5;5;5;5;5;5;5;5;5
430290 CACEQUI;1;1;1;1;1;1;1;1;1;1
430300 CACHOEIRA DO SUL;7;7;7;7;7;7;7;7;7;7
430310 CACHOEIRINHA;11;11;11;11;11;11;11;11;11;11
430350 CAMAQUA;3;3;3;3;3;3;3;3;3;3
430370 CAMPINA DAS MISSOES;3;3;3;3;3;3;3;3;3;3
430390 CAMPO BOM;4;4;4;4;4;4;4;4;4;4
430435 CANDIOTA;2;2;2;2;2;2;2;2;2;2
430450 CANGUCU;1;1;1;1;1;1;1;1;1;1
430460 CANOAS;11;11;11;11;11;11;12;12;12;12
430461 CANUDOS DO VALE;1;1;1;1;1;1;1;1;1;1
430462 CAPAO BONITO DO SUL;1;1;1;1;1;1;1;1;1;1
430467 CAPIVARI DO SUL;1;1;1;1;1;1;1;1;1;1
430468 CAPELA DE SANTANA;1;1;1;1;1;1;1;1;1;1
430480 CARLOS BARBOSA;3;3;3;3;3;3;3;3;3;3
430510 CAXIAS DO SUL;35;35;35;35;28;28;28;28;28;28
430535 CHARQUEADAS;3;3;3;3;3;3;3;3;3;3
430600 CRISSIUMAL;2;2;2;2;2;2;2;2;2;2
430610 CRUZ ALTA;1;1;1;1;1;1;1;1;1;1
430637 DILERMANDO DE AGUIAR;2;2;2;2;2;2;2;2;2;2
430640 DOIS IRMAOS;3;3;3;3;3;3;3;3;3;3
430660 DOM PEDRITO;1;1;1;1;1;1;1;1;1;1
430670 DONA FRANCISCA;1;1;1;1;1;1;1;1;1;1
430690 ENCRUZILHADA DO SUL;1;1;1;1;1;1;1;1;1;1
430700 ERECHIM;7;7;7;7;7;7;7;7;7;7
430740 ESMERALDA;1;1;1;1;1;1;1;1;1;1
430760 ESTANCIA VELHA;-;-;3;3;3;3;3;3;3;3
430770 ESTEIO;12;12;12;12;12;12;12;12;12;12
430780 ESTRELA;5;5;5;5;5;5;5;5;5;5
430790 FARROUPILHA;1;-;-;-;-;-;-;-;-;-
430810 FELIZ;4;5;4;4;5;5;5;5;4;4
430820 FLORES DA CUNHA;6;6;6;6;6;6;6;6;6;6
430850 FREDERICO WESTPHALEN;2;2;2;2;2;2;2;2;2;2
430860 GARIBALDI;2;2;2;2;2;2;2;2;2;2
430900 GIRUA;4;4;4;4;4;4;4;4;4;4
430910 GRAMADO;-;-;-;-;-;-;-;-;1;1
430920 GRAVATAI;9;9;9;9;9;9;9;9;9;9
430925 GUABIJU;1;1;1;1;1;1;1;1;1;1
430930 GUAIBA;1;1;1;1;1;1;1;1;1;1
430960 HORIZONTINA;1;1;1;1;1;1;1;1;1;1
430990 IBIRAIARAS;1;1;1;1;1;1;1;1;1;1
431010 IGREJINHA;2;2;2;2;2;2;2;2;2;2
431020 IJUI;10;10;10;10;10;10;10;10;10;10
431053 ITAARA;1;1;1;1;1;1;1;1;1;1
431055 ITACURUBI;1;1;1;1;1;1;1;1;1;1
431112 JAQUIRANA;2;2;2;2;2;2;2;2;2;2
431130 LAGOA VERMELHA;-;-;-;-;-;-;-;-;-;1
431140 LAJEADO;3;3;3;3;3;3;3;3;3;3
431170 MACHADINHO;1;1;1;1;1;1;1;1;1;1
431200 MARIANO MORO;1;1;1;1;1;1;1;1;1;1
431240 MONTENEGRO;4;4;4;4;4;4;4;4;4;4
431270 NONOAI;1;1;1;1;1;1;1;1;1;1
431290 NOVA BASSANO;2;2;2;2;2;2;2;2;2;2
431303 NOVA ESPERANCA DO SUL;1;1;1;1;1;1;1;1;1;1
431310 NOVA PALMA;1;1;1;1;1;1;1;1;1;1
431330 NOVA PRATA;13;13;13;13;13;13;13;13;13;14
431340 NOVO HAMBURGO;8;8;8;8;8;8;8;8;8;8
431350 OSORIO;2;2;2;3;2;3;2;2;3;3
431370 PALMEIRA DAS MISSOES;1;1;1;1;1;1;1;1;1;1
431390 PANAMBI;3;3;3;3;3;3;3;3;3;3
431405 PAROBE;6;6;6;6;6;6;6;6;6;6
431407 PASSO DO SOBRADO;1;1;1;1;1;1;1;1;1;1
431410 PASSO FUNDO;51;51;51;50;50;50;50;50;50;50
431440 PELOTAS;12;12;12;12;12;12;12;12;12;12
431450 PINHEIRO MACHADO;1;1;1;1;1;1;1;1;1;1
431460 PIRATINI;1;1;1;1;1;1;1;1;1;1
431480 PORTAO;2;2;2;2;2;2;2;2;2;2
431490 PORTO ALEGRE;107;107;107;107;107;107;107;104;104;104
431510 PORTO XAVIER;1;1;1;1;1;1;1;1;1;1
431520 PUTINGA;1;1;1;1;1;1;1;1;1;1
431560 RIO GRANDE;15;15;15;15;15;15;15;15;15;15
431570 RIO PARDO;4;4;4;4;4;4;4;4;4;4
431575 RIOZINHO;3;3;3;3;3;3;3;3;3;3
431600 ROLANTE;2;2;2;2;2;2;2;2;2;2
431645 SALTO DO JACUI;1;1;1;1;1;1;1;1;1;1
431660 SANANDUVA;3;3;3;3;3;3;3;3;3;3
431680 SANTA CRUZ DO SUL;15;15;15;15;15;15;15;15;17;17
431690 SANTA MARIA;29;29;28;28;28;29;29;29;29;29
431700 SANTANA DA BOA VISTA;5;5;5;5;5;5;5;5;5;5
431710 SANT'ANA DO LIVRAMENTO;1;1;1;1;1;2;2;2;2;2
431720 SANTA ROSA;3;3;3;3;3;3;3;3;3;3
431750 SANTO ANGELO;10;10;9;9;9;9;9;9;9;9
431760 SANTO ANTONIO DA PATRULHA;3;3;3;3;3;3;3;3;3;3
431800 SAO BORJA;1;1;1;1;1;1;1;1;1;1
431810 SAO FRANCISCO DE ASSIS;2;2;2;2;2;2;2;2;2;2
431820 SAO FRANCISCO DE PAULA;1;1;1;1;1;1;1;1;1;1
431830 SAO GABRIEL;1;1;1;1;1;1;1;1;1;1
431850 SAO JOSE DO NORTE;1;1;1;1;1;1;1;1;1;1
431870 SAO LEOPOLDO;6;6;6;6;6;6;6;6;6;6
431880 SAO LOURENCO DO SUL;1;1;1;1;1;1;1;1;1;1
431912 SAO MARTINHO DA SERRA;1;1;1;1;1;1;1;1;1;1
431940 SAO PEDRO DO SUL;1;1;1;1;1;1;1;1;1;1
431980 SAO VICENTE DO SUL;2;2;2;3;3;3;3;3;3;3
431990 SAPIRANGA;5;5;5;5;5;5;5;5;5;5
432000 SAPUCAIA DO SUL;22;22;22;22;22;20;20;20;20;20
432035 SENTINELA DO SUL;1;1;1;1;1;1;1;1;1;1
432060 SEVERIANO DE ALMEIDA;1;1;1;1;1;1;1;1;1;1
432067 SINIMBU;-;-;-;-;-;-;1;1;1;1
432070 SOBRADINHO;4;4;4;4;4;4;4;4;4;4
432080 SOLEDADE;2;2;2;2;2;2;2;2;2;2
432120 TAQUARA;1;1;1;1;1;1;1;1;1;1
432140 TENENTE PORTELA;1;1;1;1;1;1;1;1;1;1
432149 TOROPI;1;1;1;1;1;1;1;1;1;1
432160 TRAMANDAI;4;4;4;4;4;4;4;4;4;4
432170 TRES COROAS;1;1;1;1;1;1;1;1;1;1
432190 TRES PASSOS;1;1;1;1;1;1;1;1;1;1
432200 TRIUNFO;1;1;1;1;1;1;1;1;1;1
432232 TURUCU;1;1;1;1;1;1;1;1;1;1
432237 UNISTALDA;1;1;1;1;1;1;1;1;1;1
432240 URUGUAIANA;1;1;1;1;1;1;1;1;1;1
432250 VACARIA;2;2;2;2;2;2;2;2;2;2
432252 VALE VERDE;1;1;1;1;1;1;1;1;1;1
432260 VENANCIO AIRES;3;3;3;3;3;3;3;3;3;3
432270 VERA CRUZ;1;1;1;1;1;1;1;1;1;1
432280 VERANOPOLIS;1;1;1;1;1;1;1;1;1;1
432300 VIAMAO;14;14;14;14;14;14;14;14;14;14
432320 VICTOR GRAEFF;1;1;1;1;1;1;1;1;1;1
432340 VILA MARIA;2;2;2;2;2;2;2;2;2;2
432380 XANGRI-LA;-;-;-;1;1;1;1;1;2;2
500020 AGUA CLARA;1;1;1;1;1;1;1;1;1;1
500060 AMAMBAI;5;5;5;5;5;5;5;5;5;5
500070 ANASTACIO;1;1;1;1;1;1;1;1;1;1
500080 ANAURILANDIA;2;2;2;2;2;2;2;2;2;2
500100 APARECIDA DO TABOADO;6;6;6;6;6;6;6;6;6;6
500110 AQUIDAUANA;3;3;3;3;3;3;3;3;3;3
500150 BANDEIRANTES;3;3;3;3;3;3;3;3;3;3
500190 BATAGUASSU;3;3;3;3;3;3;3;3;3;3
500215 BODOQUENA;3;3;3;3;3;3;3;3;3;3
500230 BRASILANDIA;2;2;2;2;2;2;2;2;2;2
500240 CAARAPO;2;2;2;2;2;2;2;2;2;3
500270 CAMPO GRANDE;104;104;104;104;101;101;101;98;98;98
500290 CASSILANDIA;1;1;1;1;1;1;1;1;1;1
500295 CHAPADAO DO SUL;1;1;1;1;1;1;1;1;1;1
500320 CORUMBA;10;10;10;10;10;10;10;10;11;11
500330 COXIM;4;4;4;4;4;4;4;4;4;4
500370 DOURADOS;11;11;11;11;11;11;11;11;11;11
500400 GLORIA DE DOURADOS;3;3;3;3;3;3;3;3;3;3
500440 INOCENCIA;2;2;2;2;2;2;2;2;2;2
500490 JARAGUARI;1;1;1;1;1;1;1;1;1;1
500515 JUTI;2;2;2;2;2;2;2;2;2;2
500620 NOVA ANDRADINA;2;2;2;2;2;2;2;2;2;2
500627 PARAISO DAS AGUAS;5;5;5;5;5;5;5;5;5;5
500630 PARANAIBA;-;-;2;2;2;2;2;2;2;2
500690 PORTO MURTINHO;1;1;1;1;1;1;1;1;1;1
500720 RIO BRILHANTE;2;2;2;2;2;2;2;2;2;2
500755 SANTA RITA DO PARDO;1;1;1;1;1;1;1;1;1;1
500780 SELVIRIA;2;2;2;2;2;2;2;2;2;2
500800 TERENOS;1;1;1;1;1;1;1;1;1;1
500830 TRES LAGOAS;2;2;2;2;2;2;2;2;2;2
510020 AGUA BOA;1;1;1;1;1;1;1;1;1;1
510025 ALTA FLORESTA;8;8;8;8;8;7;7;7;7;7
510040 ALTO GARCAS;3;3;3;3;3;3;3;3;5;5
510100 ARAGUAIANA;-;-;-;-;-;-;-;1;1;1
510170 BARRA DO BUGRES;3;3;3;3;3;3;3;3;3;3
510180 BARRA DO GARCAS;6;6;6;6;6;6;6;6;6;6
510190 BRASNORTE;2;2;2;2;2;2;2;2;2;2
510250 CACERES;5;5;5;5;5;5;5;4;4;4
510263 CAMPO NOVO DO PARECIS;1;1;1;1;1;1;1;1;1;1
510268 CAMPOS DE JULIO;2;2;2;2;2;2;2;2;2;2
510270 CANARANA;1;1;1;1;1;1;1;1;1;1
510300 CHAPADA DOS GUIMARAES;1;1;1;1;1;1;1;1;1;1
510305 CLAUDIA;1;1;1;1;1;1;1;1;1;1
510320 COLIDER;1;1;1;1;1;1;2;1;1;1
510335 CONFRESA;1;1;1;1;1;1;1;1;1;1
510336 CONQUISTA D'OESTE;2;2;2;2;2;2;2;2;2;2
510337 COTRIGUACU;7;7;7;7;7;7;7;7;7;7
510340 CUIABA;54;53;53;63;63;63;63;49;46;46
510360 DOM AQUINO;1;1;1;1;1;1;1;1;1;1
510395 GLORIA D'OESTE;1;1;1;1;1;1;1;1;1;1
510420 GUIRATINGA;-;-;-;4;4;5;5;5;5;5
510454 ITANHANGA;1;1;1;1;1;1;1;1;1;1
510460 ITIQUIRA;7;7;7;7;7;7;7;7;7;7
510490 JANGADA;1;1;1;1;1;1;1;1;1;1
510515 JUINA;6;6;6;6;6;6;6;6;6;6
510520 JUSCIMEIRA;-;-;-;-;-;-;2;2;2;2
510523 LAMBARI D'OESTE;2;2;2;2;2;2;2;2;2;2
510525 LUCAS DO RIO VERDE;3;3;3;3;3;3;3;3;3;3
510530 LUCIARA;-;-;-;2;2;2;2;2;2;2
510550 VILA BELA DA SANTISSIMA TRINDADE;1;1;1;1;1;1;1;1;1;1
510560 MATUPA;1;1;1;1;1;1;1;1;1;1
510600 NORTELANDIA;2;2;2;2;2;2;2;2;2;2
510610 NOSSA SENHORA DO LIVRAMENTO;1;1;1;1;1;1;1;1;1;1
510621 NOVA CANAA DO NORTE;2;2;2;2;2;2;2;2;2;2
510622 NOVA MUTUM;6;6;6;6;6;6;6;6;9;9
510623 NOVA OLIMPIA;1;1;1;1;1;1;1;1;1;1
510627 NOVO HORIZONTE DO NORTE;1;1;1;1;1;1;1;1;1;1
510629 PARANAITA;1;1;1;1;1;1;1;1;1;1
510642 PEIXOTO DE AZEVEDO;5;5;5;5;5;5;5;5;5;5
510645 PLANALTO DA SERRA;-;-;-;-;1;1;1;1;1;1
510650 POCONE;3;3;3;3;3;3;3;3;3;3
510670 PONTE BRANCA;1;1;1;1;1;1;1;1;1;1
510675 PONTES E LACERDA;1;1;1;1;1;1;1;1;1;1
510680 PORTO DOS GAUCHOS;1;1;1;1;1;3;3;3;3;3
510704 PRIMAVERA DO LESTE;3;3;3;3;3;3;3;3;3;3
510706 QUERENCIA;1;1;1;1;1;1;1;1;1;1
510710 SAO JOSE DOS QUATRO MARCOS;-;-;-;-;-;1;1;1;1;1
510715 RESERVA DO CABACAL;6;6;6;6;6;6;6;6;6;6
510719 RIBEIRAOZINHO;1;1;1;1;1;1;1;1;1;1
510726 SANTO AFONSO;1;1;1;1;1;1;1;1;1;1
510730 SAO JOSE DO RIO CLARO;7;7;7;7;7;7;5;5;5;5
510760 RONDONOPOLIS;28;32;32;32;28;32;28;28;32;22
510775 SALTO DO CEU;1;1;1;1;1;1;1;1;1;1
510779 SANTO ANTONIO DO LESTE;2;2;2;2;2;2;2;2;2;2
510780 SANTO ANTONIO DO LEVERGER;-;-;-;-;-;-;1;1;1;1
510790 SINOP;5;5;5;5;5;5;5;5;5;5
510792 SORRISO;6;5;6;6;6;5;5;6;6;6
510795 TANGARA DA SERRA;1;1;1;1;1;1;1;1;1;2
510840 VARZEA GRANDE;15;15;15;15;15;15;15;15;15;15
510850 VERA;1;1;1;1;1;1;1;1;1;1
510895 NOVA MONTE VERDE;3;3;3;3;3;3;3;3;3;3
520005 ABADIA DE GOIAS;2;2;2;2;2;2;2;2;2;2
520025 AGUAS LINDAS DE GOIAS;4;4;4;4;4;4;4;4;4;4
520030 ALEXANIA;2;2;2;2;2;2;2;2;2;2
520110 ANAPOLIS;13;13;23;23;13;24;14;14;14;14
520140 APARECIDA DE GOIANIA;12;12;12;12;12;12;12;12;12;12
520250 ARUANA;1;1;1;1;1;1;1;1;1;1
520310 BALIZA;1;1;1;1;1;1;1;1;1;1
520330 BELA VISTA DE GOIAS;1;1;1;1;1;1;1;1;1;1
520340 BOM JARDIM DE GOIAS;1;1;1;1;1;1;1;1;1;1
520450 CALDAS NOVAS;8;8;8;8;8;8;8;8;8;8
520465 CAMPINACU;3;3;3;3;3;2;3;2;3;3
520485 CAMPO LIMPO DE GOIAS;2;2;2;2;2;2;2;2;2;2
520490 CAMPOS BELOS;4;4;4;4;4;4;4;4;4;4
520510 CATALAO;9;9;9;10;10;10;10;10;10;10
520540 CERES;7;7;7;8;8;8;8;8;8;8
520549 CIDADE OCIDENTAL;1;1;1;1;1;1;1;1;1;1
520620 CRISTALINA;5;5;5;5;5;5;5;5;5;5
520640 CRIXAS;1;1;1;1;1;1;1;1;1;1
520680 DAMOLANDIA;1;1;1;1;1;1;1;2;2;2
520735 EDEALINA;1;1;1;1;1;1;1;1;1;1
520780 FIRMINOPOLIS;2;2;2;2;2;2;2;2;-;-
520790 FLORES DE GOIAS;-;-;-;-;-;-;-;-;-;2
520800 FORMOSA;1;1;1;2;2;2;2;2;2;2
520810 FORMOSO;2;2;2;2;2;2;2;2;2;2
520830 DIVINOPOLIS DE GOIAS;4;4;4;4;4;4;4;4;4;4
520860 GOIANESIA;1;1;1;1;1;1;1;1;1;1
520870 GOIANIA;120;120;120;120;120;114;114;114;114;114
520960 HEITORAI;1;1;1;1;1;1;1;1;1;1
521000 INHUMAS;4;4;4;4;4;4;4;4;4;4
521010 IPAMERI;4;4;4;4;4;4;4;4;4;4
521020 IPORA;2;2;2;3;3;3;3;3;3;3
521040 ITABERAI;5;5;5;5;5;5;5;5;5;5
521120 ITAPURANGA;4;4;4;4;4;4;4;4;4;4
521150 ITUMBIARA;2;2;2;2;2;2;2;2;2;2
521180 JARAGUA;2;2;2;2;2;2;2;2;2;2
521190 JATAI;8;8;8;9;9;9;9;9;9;9
521220 JUSSARA;1;1;1;1;1;1;1;1;1;1
521250 LUZIANIA;6;6;6;6;7;8;8;9;9;9
521280 MARA ROSA;1;1;1;1;1;1;1;1;1;1
521300 MAURILANDIA;1;1;1;1;1;1;1;1;1;1
521310 MINEIROS;4;4;4;4;4;4;4;4;4;4
521377 MONTIVIDIU DO NORTE;1;1;1;1;1;1;1;1;1;1
521380 MORRINHOS;1;1;1;1;1;1;1;1;1;1
521385 MORRO AGUDO DE GOIAS;1;1;1;1;1;1;1;1;1;1
521460 NIQUELANDIA;1;1;1;1;1;1;1;1;1;1
521523 NOVO GAMA;1;1;1;1;1;1;1;1;1;1
521525 NOVO PLANALTO;1;1;1;1;1;1;1;1;1;1
521530 ORIZONA;1;1;1;1;1;1;1;1;1;1
521540 OURO VERDE DE GOIAS;1;1;1;1;1;1;1;1;1;1
521570 PALMEIRAS DE GOIAS;1;1;1;1;1;1;1;1;1;3
521630 PARANAIGUARA;2;2;2;2;2;2;2;2;2;2
521760 PLANALTINA;1;1;1;1;1;1;1;1;1;1
521770 PONTALINA;3;3;3;3;3;3;3;3;3;3
521800 PORANGATU;1;1;1;2;2;2;2;2;2;2
521810 PORTELANDIA;1;1;1;1;1;1;1;1;1;1
521850 QUIRINOPOLIS;8;8;8;9;9;9;9;9;9;9
521860 RIALMA;1;1;1;1;1;1;1;1;1;1
521880 RIO VERDE;21;21;21;9;21;21;21;9;9;21
521930 SANTA HELENA DE GOIAS;9;9;9;9;9;9;9;9;9;9
521973 SANTO ANTONIO DE GOIAS;4;4;4;4;4;4;4;4;4;4
522010 SAO LUIS DE MONTES BELOS;2;2;2;2;2;2;2;2;2;2
522015 SAO LUIZ DO NORTE;1;1;1;1;1;1;1;1;1;1
522040 SAO SIMAO;1;1;1;1;1;1;1;1;1;1
522045 SENADOR CANEDO;5;2;5;5;2;2;2;5;2;5
522060 SILVANIA;1;1;1;1;1;1;1;1;1;1
522140 TRINDADE;4;4;4;4;4;4;4;6;6;6
522145 TROMBAS;1;1;1;1;1;1;1;1;1;1
522157 UIRAPURU;1;1;1;1;1;1;1;1;1;1
522160 URUACU;2;2;2;2;2;3;6;3;6;6
522170 URUANA;2;2;2;2;2;2;2;2;2;2
522185 VALPARAISO DE GOIAS;6;6;6;6;6;6;6;6;6;7
530010 BRASILIA;207;209;209;209;206;207;208;209;208;207
 ;;;;;;;;;;
